2478,Al-Haramain Foundation (Pakistan),EU,,,,,,,,,
2479,Al-Haramayn Foundation (Kenya),EU,,,,,,,,,
2480,Al-Haramayn Foundation (Tanzania),EU,,,,,,,,,
2553,National Liberation Army,EU,,,,,,,,,
7190,Exército de Libertação Nacional,EU,,,,,,,,,
2555,Den Nationale Befrielseshær,EU,,,,,,,,,
2556,Nationale Befreiungsarmee,EU,,,,,,,,,
2557,Armée de libération nationale,EU,,,,,,,,,
2558,Esercito di Liberazione Nazionale,EU,,,,,,,,,
2559,Nationaal Bevrijdingsleger,EU,,,,,,,,,
2560,Exército de Libertaçao Nacional,EU,,,,,,,,,
2561,Kansallinen vapautusarmeija,EU,,,,,,,,,
2562,Nationella befrielsearmén,EU,,,,,,,,,
2563,Εθνικός Απελευθερωτικός Στρατός,EU,,,,,,,,,
3783,Národně osvobozenecká armáda,EU,,,,,,,,,
3784,Rahvuslik Vabastusarmee,EU,,,,,,,,,
3785,Nemzeti Felszabadítási Hadsereg,EU,,,,,,,,,
3786,Nacionālā atbrīvošanās armija,EU,,,,,,,,,
3787,Nacionalinė išlaisvinimo armija,EU,,,,,,,,,
3788,Narodowa Armia Wyzwolenia,EU,,,,,,,,,
3789,Národná oslobodzovacia armáda,EU,,,,,,,,,
3790,Nacionalna osvobodilna vojska,EU,,,,,,,,,
5683,Национална армия за освобождение,EU,,,,,,,,,
5684,Armata de Eliberare Națională,EU,,,,,,,,,
6734,L-Armata għal-Liberazzjoni Nazzjonali,EU,,,,,,,,,
2554,Ejército de Liberación Nacional,EU,,,,,,,,,
2771,Sajida Khayrallah Tilfah,EU,,,,,,,,,
2772,Raghad Saddam Hussein Al-Tikriti,EU,,,,,,,,,
2773,Rana Saddam Hussein Al-Tikriti,EU,,,,,,,,,
2774,Hala Saddam Hussein Al-Tikriti,EU,,,,,,,,,
2776,Chadian,EU,,,,,,,,,
2775,Samira Shahbandar,EU,,,,,,,,,
2777,Ali Saddam Hussein Al-Tikriti,EU,,,,,,,,,
2778,Hassan,EU,,,,,,,,,
2779,Mohammad Barzan Ibrahim Hasan Al-Tikriti,EU,,,,,,,,,
2789,Mohammad Barzan Ibrahim Hasan Al-Tikriti,EU,,,,,,,,,
2780,Saja Barzan Ibrahim Hasan Al-Tikriti,EU,,,,,,,,,
2790,Saja Barzan Ibrahim Hasan Al-Tikriti,EU,,,,,,,,,
2781,Ali Barzan Ibrahim Hasan Al-Tikriti,EU,,,,,,,,,
2791,Ali Barzan Ibrahim Hasan Al-Tikriti,EU,,,,,,,,,
2782,Noor Barzan Ibrahim Hasan Al-Tikriti,EU,,,,,,,,,
2792,Noor Barzan Ibrahim Hasan Al-Tikriti,EU,,,,,,,,,
2783,Khawla Barzan Ibrahim Hasan Al-Tikriti,EU,,,,,,,,,
2793,Khawla Barzan Ibrahim Hasan Al-Tikriti,EU,,,,,,,,,
2784,Thoraya Barzan Ibrahim Hasan Al-Tikriti,EU,,,,,,,,,
2794,Thoraya Barzan Ibrahim Hasan Al-Tikriti,EU,,,,,,,,,
2785,Jawhar Majid Al-Duri,EU,,,,,,,,,
2786,Sundus Abd Al-Ghafur,EU,,,,,,,,,
2787,Nidal Al-Rabi'i,EU,,,,,,,,,
2788,Intissar Al-Ubaydi,EU,,,,,,,,,
2809,Fodhil,EU,,,,,,,,,
6350,Abou Abdeljalil,EU,,,,,,,,,
2808,Adel,EU,,,,,,,,,
2807,Bilal,EU,,,,,,,,,
2806,Kamel Djermane,EU,,,,,,,,,
2828,Al-Arabi Trading Company,EU,,,,,,,,,
3281,Al-Haramain (Albanian branch),EU,,,,,,,,,
2831,"Al-Bashir Trading Company, Ltd",EU,,,,,,,,,
2832,"Al-Basha'ir Trading Company, Ltd",EU,,,,,,,,,
2833,"Al-Bashaair Trading Company, Ltd",EU,,,,,,,,,
2829,"Al-Bashair Trading Company, Ltd",EU,,,,,,,,,
2830,"Al-Bashaer Trading Company, Ltd",EU,,,,,,,,,
2834,"Al-Bushair Trading Company, Ltd",EU,,,,,,,,,
2841,Al Wasel and Babel General Trading LLC,EU,,,,,,,,,
2845,ARAB WOOD MANUFACTURING COMPANY,EU,,,,,,,,,
2846,ATH THAWRA HOUSE FOR PRESS AND PUBLISHING,EU,,,,,,,,,
2848,Aviatrans Anstalt,EU,,,,,,,,,
2849,Aviatrans Establishment,EU,,,,,,,,,
2850,BABYLON PROJECT,EU,,,,,,,,,
3177,BAGDAD MUNICIPALITY,EU,,,,,,,,,
3176,BAGDAD MUNICIPALITY,EU,,,,,,,,,
2851,BAGHDAD MUNICIPALITY,EU,,,,,,,,,
2852,BAGHDAD STOCK EXCHANGE,EU,,,,,,,,,
3179,BAGDAD STOCK EXCHANGE,EU,,,,,,,,,
3178,BAGDAD STOCK EXCHANGE,EU,,,,,,,,,
2853,CENTRAL PETROLEUM ENTERPRISE,EU,,,,,,,,,
3180,"CHEMICAL, PETROCHEMICAL, MECHANICAL AND METALURGICAL TRAINING CENTRE",EU,,,,,,,,,
2854,"CHEMICAL, PETROCHEMICAL, MECHANICAL AND METALURICAL TRAINING CENTRE",EU,,,,,,,,,
2856,DIRECTORATE GENERAL OF CONTRACTS AND PURCHASING,EU,,,,,,,,,
3282,Al-Haramain (Bangladesh branch),EU,,,,,,,,,
2862,DIRECTORATE GENERAL OF MINOR PROJECTS AND RURAL ELECTRIFICATION,EU,,,,,,,,,
2863,DIRECTORATE OF TRAINING CENTRE FOR IRON AND STEEL,EU,,,,,,,,,
2868,FACTORY OF MANUFACTURING SPARE PARTS FOR AGRICULTURAL MACHINERY,EU,,,,,,,,,
2873,GENERAL ESTABLISHMENT FOR BAKERIES AND OVENS,EU,,,,,,,,,
2874,GENERAL ESTABLISHMENT OF BAKERIES AND OVENS,EU,,,,,,,,,
2876,GENERAL ESTABLISHMENT FOR FLOUR MILLS,EU,,,,,,,,,
2877,STATE ENTERPRISE OF FLOUR MILLS,EU,,,,,,,,,
2890,GENERAL ORGANIZATION FOR AGRICULTURAL PRODUCE TRADING,EU,,,,,,,,,
3165,GENERAL ORGANISATION FOR AGRICULTURAL PRODUCE TRADING,EU,,,,,,,,,
2891,IDLEB COMPANY FOR SPINNING,EU,,,,,,,,,
2912,IRAQI STATE ENTERPRISE FOR FOODSTUFFS TRADING,EU,,,,,,,,,
3201,Iraki STATE ENTERPRISE FOR FOODSTUFFS TRADING,EU,,,,,,,,,
3200,Iraquiano STATE ENTERPRISE FOR FOODSTUFFS TRADING,EU,,,,,,,,,
3202,Iraki STATE EXPORT ORGANIZATION,EU,,,,,,,,,
2913,IRAQI STATE EXPORT ORGANIZATION,EU,,,,,,,,,
3204,IRAQI STATE EXPORT ORGANISATION,EU,,,,,,,,,
3203,Iraquiano STATE EXPORT ORGANIZATION,EU,,,,,,,,,
3206,Iraki STATE IMPORT ORGANIZATION,EU,,,,,,,,,
2914,IRAQI STATE IMPORT ORGANIZATION,EU,,,,,,,,,
2915,IRAQI STATE ORGANIZATION OF IMPORTS,EU,,,,,,,,,
3205,IRAQI STATE IMPORT ORGANISATION,EU,,,,,,,,,
3210,Iraquiano STATE ORGANIZATION OF IMPORTS,EU,,,,,,,,,
3207,Iraquiano STATE IMPORT ORGANIZATION,EU,,,,,,,,,
3208,IRAQI STATE ORGANISATION OF IMPORTS,EU,,,,,,,,,
3209,Iraki STATE ORGANIZATION OF IMPORTS,EU,,,,,,,,,
3219,Iraki TRADING STATE COMPANY,EU,,,,,,,,,
2920,IRAQI TRADING STATE COMPANY,EU,,,,,,,,,
2921,IRAQI TRADING STATE ESTABLISHMENT,EU,,,,,,,,,
3259,Iraquiano TRADING STATE ESTABLISHMENT,EU,,,,,,,,,
3220,Iraquiano TRADING STATE COMPANY,EU,,,,,,,,,
3258,Iraki TRADING STATE ESTABLISHMENT,EU,,,,,,,,,
2926,Logarcheo S.A.,EU,,,,,,,,,
2927,Logarcheo AG,EU,,,,,,,,,
2929,MECHANICAL TRAINING CENTRE/NASSIRIYA,EU,,,,,,,,,
2931,"Midco Financial, S.A.",EU,,,,,,,,,
2932,"Midco Finance, S.A.",EU,,,,,,,,,
2937,"Montana Management, Inc",EU,,,,,,,,,
2938,MOSUL BUILDING MATERIALS STATE COMPANY,EU,,,,,,,,,
2946,NATIONAL COMPANY FOR FOOD INDUSTRIES,EU,,,,,,,,,
2948,NATIONAL ENTERPRISE FOR EQUIPMENT MARKETING AND MAINTENANCE,EU,,,,,,,,,
2949,"NATIONAL HOUSE FOR PUBLISHING, DISTRIBUTING AND ADVERTISING",EU,,,,,,,,,
2954,NENAWA GENERAL STATE ENTERPRISE,EU,,,,,,,,,
2962,STATE ESTABLISHMENT OF HOUSING IMPLEMENTATION,EU,,,,,,,,,
2963,RAFIDAIN STATE ORGANIZATION FOR IRRIGATION PROJECTS,EU,,,,,,,,,
3222,RAFIDAIN STATE ORGANISATION FOR IRRIGATION PROJECTS,EU,,,,,,,,,
2964,STATE ESTABLISHMENT OF HOUSING IMPLEMENTATION IN RURAL AREAS,EU,,,,,,,,,
2967,STATE ESTABLISHMENT OF HOUSING IMPLEMENTATION OF NORTHERN AREA,EU,,,,,,,,,
2969,SARCHINAR STATE CEMENT ENTERPRISE,EU,,,,,,,,,
3283,Al-Haramain (Ethiopia branch),EU,,,,,,,,,
2981,STATE ORGANIZATION FOR AGRICULTURAL MARKETING,EU,,,,,,,,,
3226,STATE ORGANISATION FOR AGRICULTURAL MARKETING,EU,,,,,,,,,
2986,STATE ORGANIZATION FOR AGRICULTURAL MECHANIZATION,EU,,,,,,,,,
3230,STATE ESTABLISHMENT FOR AGRICULTURAL MECHANISATION,EU,,,,,,,,,
3229,STATE ORGANISATION FOR AGRICULTURAL MECHANISATION,EU,,,,,,,,,
3228,STATE ORGANISATION FOR AGRICULTURAL MECHANISATION AND AGRICULTURAL SUPPLIES,EU,,,,,,,,,
2993,STATE ESTABLISHMENT FOR AGRICULTURAL SUPPLIES,EU,,,,,,,,,
2985,STATE ORGANIZATION FOR AGRICULTURAL MECHANIZATION AND AGRICULTURAL SUPPLIES,EU,,,,,,,,,
3231,CENTRE FOR AGRICULTURAL MECHANISATION,EU,,,,,,,,,
2991,STATE ESTABLISHMENT FOR AGRICULTURAL MECHANIZATION,EU,,,,,,,,,
2992,CENTRE FOR AGRICULTURAL MECHANIZATION,EU,,,,,,,,,
2994,STATE COMPANY FOR FAIRS AND COMMERCIAL SERVICES,EU,,,,,,,,,
2995,STATE COMPANY FOR MACHINERY,EU,,,,,,,,,
2996,GENERAL ESTABLISHMENT FOR MACHINERY AND IMPLEMENT REPAIR,EU,,,,,,,,,
3002,STATE CONTRACTING INDUSTRIAL PROJECTS COMPANY,EU,,,,,,,,,
3003,STATE CONTRACTING PILING AND FOUNDATIONS COMPANY,EU,,,,,,,,,
3004,STATE CONTRACTING COMPANY FOR PILING AND FOUNDATIONS,EU,,,,,,,,,
3006,STATE ORGANIZATION FOR WATER AND SEWAGE,EU,,,,,,,,,
3009,GENERAL ESTABLISHMENT FOR OPERATION WATER AND SEWERAGE PROJECTS,EU,,,,,,,,,
3008,GENERAL ESTABLISHMENT FOR IMPLEMENTING WATER AND SEWERAGE PROJECTS,EU,,,,,,,,,
3005,STATE CONTRACTING WATER AND SEWAGE PROJECTS COMPANY,EU,,,,,,,,,
3224,STATE ORGANISATION FOR WATER AND SEWAGE,EU,,,,,,,,,
3007,GENERAL ESTABLISHMENT FOR WATER AND SEWAGE PROJECTS,EU,,,,,,,,,
3024,STATE ORGANIZATION FOR CHEMICAL INDUSTRIES,EU,,,,,,,,,
3235,STATE ORGANISATION FOR CHEMICAL INDUSTRIES,EU,,,,,,,,,
3237,STATE ORGANISATION FOR ELECTRICITY,EU,,,,,,,,,
3239,STATE ORGANISATION OF ELECTRICITY / DEPARTMENT OF COMPUTING AND STATISTICS,EU,,,,,,,,,
3238,"STATE ORGANISATION OF ELECTRICITY, SOUTHERN ELECTRICAL REGION",EU,,,,,,,,,
3026,STATE ORGANIZATION FOR ELECTRICITY,EU,,,,,,,,,
3027,"STATE ORGANIZATION OF ELECTRICITY, SOUTHERN ELECTRICAL REGION",EU,,,,,,,,,
3028,STATE ORGANIZATION OF ELECTRICITY / DEPARTMENT OF COMPUTING AND STATISTICS,EU,,,,,,,,,
3029,STATE ORGANIZATION FOR ENGINEERING INDUSTRIES,EU,,,,,,,,,
3240,STATE ORGANISATION FOR ENGINEERING INDUSTRIES,EU,,,,,,,,,
3037,STATE ENTERPRISE FOR DRINKS AND MINERAL WATER,EU,,,,,,,,,
3038,STATE ENTERPRISE FOR SOFT & ALCOHOLIC DRINKS,EU,,,,,,,,,
3039,STATE ORGANIZATION FOR FOOD INDUSTRIES,EU,,,,,,,,,
3244,STATE ORGANISATION FOR FOOD INDUSTRIES,EU,,,,,,,,,
3046,STATE ORGANIZATION FOR IRRIGATION PROJECTS,EU,,,,,,,,,
3047,GENERAL ESTABLISHMENT FOR IRRIGATION PROJECTS,EU,,,,,,,,,
3225,STATE ORGANISATION FOR IRRIGATION PROJECTS,EU,,,,,,,,,
3051,GENERAL ESTABLISHMENT FOR PLANTATION AND DEVELOPMENT OF THE RECLAIMED LANDS,EU,,,,,,,,,
3053,GENERAL ESTABLISHMENT FOR EXECUTION OF LAND RECLAMATION CONTRACTS,EU,,,,,,,,,
3054,GENERAL ESTABLISHMENT FOR LAND RECLAMATION OF CENTRAL AND NORTHERN AREAS,EU,,,,,,,,,
3055,GENERAL ESTABLISHMENT FOR LAND RECLAMATION OF SOUTHERN AREAS,EU,,,,,,,,,
3246,STATE ORGANISATION FOR LAND RECLAMATION,EU,,,,,,,,,
3050,STATE ORGANIZATION FOR LAND RECLAMATION,EU,,,,,,,,,
3061,STATE ENTERPRISE FOR MARKETING EQUIPMENT AND MAINTENANCE,EU,,,,,,,,,
3065,STATE ENTERPRISE FOR MECHANICAL INDUSTRIES,EU,,,,,,,,,
3067,STATE ENTERPRISE FOR PHOSPHATES,EU,,,,,,,,,
3077,STATE ENTERPRISE FOR SALTS,EU,,,,,,,,,
3078,STATE ORGANIZATION FOR TECHNICAL INDUSTRIES,EU,,,,,,,,,
3251,STATE ORGANISATION FOR TECHNICAL INDUSTRIES,EU,,,,,,,,,
3081,STATE ENTERPRISE FOR TEXTILE AND SPINNING PRODUCTS IMPORTING AND DISTRIBUTION,EU,,,,,,,,,
3082,STATE ORGANIZATION FOR TEXTILE INDUSTRIES,EU,,,,,,,,,
3171,STATE ORGANISATION FOR TEXTILE INDUSTRIES,EU,,,,,,,,,
3083,STATE ORGANIZATION OF HOUSING,EU,,,,,,,,,
3253,STATE ORGANISATION OF HOUSING,EU,,,,,,,,,
3087,STATE STEEL PIPES COMPANY,EU,,,,,,,,,
3089,"STATE TRADE ORGANIZATION FOR CAPITAL GOODS, D",EU,,,,,,,,,
3254,"STATE TRADE ORGANISATION FOR CAPITAL GOODS, D",EU,,,,,,,,,
3090,STATE ESTABLISHMENT FOR AGRICULTURAL MARKETING,EU,,,,,,,,,
3092,STATE TRADE ORGANIZATION FOR CONSUMER GOODS,EU,,,,,,,,,
3255,STATE TRADE ORGANISATION FOR CONSUMER GOODS,EU,,,,,,,,,
3091,STATE ESTABLISHMENT FOR HOUSING IMPLEMENTATION OF SOUTHERN AREA,EU,,,,,,,,,
3093,STATE ESTABLISHMENT FOR IRAQI STORES,EU,,,,,,,,,
3097,STATE TRADING ENTERPRISE FOR EQUIPMENT AND HAND TOOLS,EU,,,,,,,,,
3098,STATE ESTABLISHMENT FOR PREFABRICATED BUILDINGS,EU,,,,,,,,,
3102,STATE TRADING ENTERPRISE FOR MACHINERY,EU,,,,,,,,,
3099,STATE ESTABLISHMENT FOR SLAUGHTERING HOUSES,EU,,,,,,,,,
3100,STATE ESTABLISHMENT FOR THE MANAGEMENT OF TOURIST UTILITIES,EU,,,,,,,,,
3103,STATE TRADING ENTERPRISE FOR PRECISION INSTRUMENTS,EU,,,,,,,,,
3104,STATE ESTABLISHMENT FOR PRECISION INSTRUMENTS,EU,,,,,,,,,
3105,STEEL AND TIMBER STATE ENTERPRISE,EU,,,,,,,,,
3106,STATE TRADING ENTERPRISE FOR STEEL AND TIMBER,EU,,,,,,,,,
3107,SULAIMANIYAH SUGAR STATE COMPANY,EU,,,,,,,,,
3108,SULAIMANIYA SUGAR STATE ENTERPRISE,EU,,,,,,,,,
3110,VOCATIONAL TRAINING CENTRE FOR ENGINEERING AND METALLIC INDUSTRIES,EU,,,,,,,,,
3111,VOCATIONAL TRAINING CENTRE FOR ENGINEERING,EU,,,,,,,,,
3280,Al-Haramain (Afghanistan branch),EU,,,,,,,,,
3121,Khalaf M. M. Al-Dulaymi,EU,,,,,,,,,
3122,Khalaf Al Dulaimi,EU,,,,,,,,,
3123,Adnan S. Hasan Ahmed,EU,,,,,,,,,
3125,Ahmed Sultan,EU,,,,,,,,,
3124,Hasan Ahmed S. Adnan,EU,,,,,,,,,
3126,Munir Al Qubaysi,EU,,,,,,,,,
3127,Munir Al-Kubaysi,EU,,,,,,,,,
3128,Muneer Al-Kubaisi,EU,,,,,,,,,
3129,Munir Awad,EU,,,,,,,,,
3130,Munir A Mamduh Awad,EU,,,,,,,,,
3134,Association for Citizens' Rights and Resistance to Lies,EU,,,,,,,,,
3135,Dzemijetul Furkan,EU,,,,,,,,,
3136,Association of Citizens for the Support of Truth and Suppression of Lies,EU,,,,,,,,,
3137,Sirat,EU,,,,,,,,,
3139,"Association for Education, Culture and Building Society ― Sirat",EU,,,,,,,,,
3140,"Association for Education, Cultural and to Create Society ― Sirat",EU,,,,,,,,,
3141,Istikamet,EU,,,,,,,,,
3142,In Siratel,EU,,,,,,,,,
3152,Stowarzyszenie na rzecz Praw Obywatelskich i Oporu Przeciw Kłamstwu,EU,,,,,,,,,
3154,Stowarzyszenie Obywatelskie na rzecz Wspierania Prawdy i Eliminowania Kłamstw,EU,,,,,,,,,
3155,"Stowarzyszenie na rzecz Edukacji, Kultury i Społeczeństwa – Sirat",EU,,,,,,,,,
3133,Dzem’ijjetul Furqan,EU,,,,,,,,,
3132,Dzemilijati Furkan,EU,,,,,,,,,
3131,Al Furqan,EU,,,,,,,,,
7314,Citizens' Association for Support and Prevention of lies — Furqan,EU,,,,,,,,,
7431,Гражданска асоциация за защита на истината и премахването на лъжата — Furqan,EU,,,,,,,,,
7430,"Асоциация за образование, култура и за изграждане на общество — Sirat",EU,,,,,,,,,
7429,Гражданска асоциация за защита на истината и премахването на лъжата,EU,,,,,,,,,
7428,Асоциация за граждански права и борба с лъжите,EU,,,,,,,,,
7427,"Stowarzyszenie na rzecz Edukacji, Kultury i Społeczeństwa — Sirat",EU,,,,,,,,,
7315,Zveza državljanov za podporo in preprečevanje laži – Furqan,EU,,,,,,,,,
3589,"Zveza za izobraževanje, kulturo in družbo ― Sirat",EU,,,,,,,,,
3588,Zveza državljanov za podporo pravici in zatiranje laži,EU,,,,,,,,,
3587,Zveza za pravice državljanov in zatiranje laži,EU,,,,,,,,,
3159,Międzynarodowe Stowarzyszenie Pomocy Taibah,EU,,,,,,,,,
7465,Taibah International – босненски офиси,EU,,,,,,,,,
7466,Агенция за международна помощ „Taibah“,EU,,,,,,,,,
3145,Taibah International Aid Association,EU,,,,,,,,,
3144,Taibah International Aid Agency,EU,,,,,,,,,
3143,Taibah International - Bosnia Offices,EU,,,,,,,,,
7467,Асоциация за международна помощ „Taibah“,EU,,,,,,,,,
7468,Асоциация за международно подпомагане „Taibah“,EU,,,,,,,,,
3146,"Al Taibah, Intl.",EU,,,,,,,,,
3147,Taibah International Aide Association,EU,,,,,,,,,
3158,Taibah Międzynarodowa Agencja Pomocy,EU,,,,,,,,,
3261,Asil Tabra,EU,,,,,,,,,
3260,Asil Sami Mohammad Madhi Tabrah,EU,,,,,,,,,
3264,Adib Shaban,EU,,,,,,,,,
3263,Adib Sha’ban,EU,,,,,,,,,
3262,Adib Shaban Al-Ani,EU,,,,,,,,,
3284,Al-Haramain (Netherlands branch),EU,,,,,,,,,
3285,Stichting Al Haramain Humanitarian Aid,EU,,,,,,,,,
3288,Saher Burhan Al-Deen,EU,,,,,,,,,
3289,Sahir Burhan,EU,,,,,,,,,
3287,Sahir Barhan,EU,,,,,,,,,
3286,Sahir Berhan,EU,,,,,,,,,
3291,Maki Hamudat,EU,,,,,,,,,
3293,Maki Al-Hamadat,EU,,,,,,,,,
3290,Maki Mustafa Hamudat,EU,,,,,,,,,
3292,Mackie Hmodat,EU,,,,,,,,,
3294,Macki Hamoudat Mustafa,EU,,,,,,,,,
3297,Rudi Untaywan Slaywah,EU,,,,,,,,,
3298,Rudi Saliwa,EU,,,,,,,,,
3296,Rudi Slaiwah,EU,,,,,,,,,
3295,Roodi Slewa,EU,,,,,,,,,
3301,ALFA TRADING COMPANY,EU,,,,,,,,,
3300,ALFA COMPANY LIMITED FOR INTERNATIONAL TRADING AND MARKETING,EU,,,,,,,,,
3302,ALFA INVESTMENT AND INTERNATIONAL TRADING,EU,,,,,,,,,
3303,"TRADING AND TRANSPORT SERVICES COMPANY, LTD",EU,,,,,,,,,
3370,Imad Ben Bechir Ben Hamda Al-Jammali,EU,,,,,,,,,
15138,Al-Habib ben Ahmad ben al-Tayib al-Lubiri,EU,,,,,,,,,
3373,Habib Ben Ahmed Al-Loubiri,EU,,,,,,,,,
7370,Institución benéfica Al Harammein Al Masjed Al-Aqsa,EU,,,,,,,,,
7371,Al-Haramayn u Al Masjid Al Aqsa Charitable Foundation,EU,,,,,,,,,
7376,Благотворителна фондация Al-Haramayn and Al Masjid Al Aqsa,EU,,,,,,,,,
7377,Благотворителна фондация Al Harammein Al Masjed Al-Aqsa,EU,,,,,,,,,
7375,Благотворителна фондация „Al-Haramain & Al Masjed Al-Aqsa,EU,,,,,,,,,
3394,Al-Haramayn og Al Masjid Al Aqsa Charitable Foundation,EU,,,,,,,,,
7308,Al Harammein Al Masjed Al-Aqsa Charity Foundation,EU,,,,,,,,,
3404,Al-Haramain Foundation (Unión de la Comoras),EU,,,,,,,,,
3403,Al-Haramain Foundation (Κομόρες),EU,,,,,,,,,
3406,Al-Haramain Foundation (Comore-szigetek),EU,,,,,,,,,
3407,Al-Haramain Foundation (Unione delle Comore),EU,,,,,,,,,
3408,Al-Haramain Foundation (Komorų Sąjunga),EU,,,,,,,,,
3409,Al-Haramain Foundation (Komoru salas),EU,,,,,,,,,
3410,Al-Haramain Foundation (Unie der Comoren),EU,,,,,,,,,
3411,Al-Haramain Foundation (União das Ilhas Comores),EU,,,,,,,,,
3412,Al-Haramain Foundation (Komorerna),EU,,,,,,,,,
3427,Fondation Al-Haramain (Union des Comores),EU,,,,,,,,,
3405,Al-Haramain Foundation (Komorien liitto),EU,,,,,,,,,
3399,Al-Haramain Foundation (Union of the Comoros),EU,,,,,,,,,
3401,Al-Haramain Foundation (Unionen Comorerne),EU,,,,,,,,,
3402,Al-Haramain Foundation (Union der Komoren),EU,,,,,,,,,
7318,Al-Qaida in Iraq,EU,,,,,,,,,
3599,Organizacijski sedež džihad/Mezopotamija,EU,,,,,,,,,
7321,Islamic State of Iraq,EU,,,,,,,,,
7322,ISI,EU,,,,,,,,,
7320,Al-Qaida no Iraque,EU,,,,,,,,,
7448,Estado Islâmico do Irão,EU,,,,,,,,,
7449,Al-Kaida v Iraku,EU,,,,,,,,,
7450,Ал Кайда в Ирак,EU,,,,,,,,,
7451,Групата за монотеизъм и джихад,EU,,,,,,,,,
7452,Кайда на джихад в страната на двете реки,EU,,,,,,,,,
7453,Ал Кайда на джихад в станата на двете реки,EU,,,,,,,,,
7454,Организацията на основата на джихад в страната на двете реки,EU,,,,,,,,,
7455,Организацията на основата на джихад/Страната на двете реки,EU,,,,,,,,,
7456,Базата на организацията на джихад/Месопотамия,EU,,,,,,,,,
7457,Ислямска държава Ирак,EU,,,,,,,,,
7458,Мрежата „al-Zarqawi”,EU,,,,,,,,,
17514,Islamic State in Iraq and the Levant,EU,,,,,,,,,
17516,Победният фронт,EU,,,,,,,,,
17517,Фронтът Al-Nusrah за хората от Изтока,EU,,,,,,,,,
17518,Ислямска държава в Ирак и в Изтока,EU,,,,,,,,,
17519,Islamska država v Iraku in Levantu,EU,,,,,,,,,
3483,Jama’at al-Tawhid Wa'al-Jihad,EU,,,,,,,,,
3484,JTJ,EU,,,,,,,,,
3485,al-Zarqawi network,EU,,,,,,,,,
3486,al-Tawhid,EU,,,,,,,,,
3488,the Monotheism and Jihad Group,EU,,,,,,,,,
3492,Al-Zarqawi-Netzwerk,EU,,,,,,,,,
3493,"Gruppe ,Einheit Gottes und Heiliger Krieg'",EU,,,,,,,,,
3496,réseau al-Zarqawi,EU,,,,,,,,,
3506,Grupa „Monoteizm i Jihad”,EU,,,,,,,,,
3509,mreža al-Zarqawi,EU,,,,,,,,,
3510,Monoteizem in skupina džihad,EU,,,,,,,,,
3554,Qaida of the Jihad in the Land of the Two Rivers,EU,,,,,,,,,
3555,Al-Qaida of Jihad in the Land of the Two Rivers,EU,,,,,,,,,
3556,The Organization of Jihad’s Base in the Country of the Two Rivers,EU,,,,,,,,,
3557,The Organization Base of Jihad/Country of the Two Rivers,EU,,,,,,,,,
3558,The Organization Base of Jihad/Mesopotamia,EU,,,,,,,,,
3559,Tanzim Qa’idat Al-Jihad fi Bilad al-Rafidayn,EU,,,,,,,,,
3560,Tanzeem Qa’idat al Jihad/Bilad al Raafidaini,EU,,,,,,,,,
3582,rete al-Zarqawi,EU,,,,,,,,,
3595,Džihadska Kaida v deželi dveh rek,EU,,,,,,,,,
3596,Džihadska Al-Kaida v deželi dveh rek,EU,,,,,,,,,
3597,Organizacija džihad v deželi dveh rek,EU,,,,,,,,,
3598,Organizacijski sedež džihad/Dežela dveh rek,EU,,,,,,,,,
7319,AQI,EU,,,,,,,,,
3629,Muhsin Fadhil Ayed Ashour Al-Fadhli,EU,,,,,,,,,
3633,Abu Samia,EU,,,,,,,,,
3632,Abu Majid Samiyah,EU,,,,,,,,,
3631,Muhsin Fadil Ayid Ashur al Fadhli,EU,,,,,,,,,
3630,Muhsin Fadhil ‘Ayyid al Fadhli,EU,,,,,,,,,
3698,Al-Aqsa e.V.,EU,,,,,,,,,
7177,Al-Aksá e.V.,EU,,,,,,,,,
7176,Stowarzyszenie Al-Aksa,EU,,,,,,,,,
3881,Al Aksa e.V.,EU,,,,,,,,,
4025,Lashkar e-Tayyiba,EU,,,,,,,,,
4026,Lashkar-e-Toiba,EU,,,,,,,,,
15798,FIF,EU,,,,,,,,,
15797,Falah-i-Insaniat Foundation,EU,,,,,,,,,
7461,Армията на „чистите“ и праведните,EU,,,,,,,,,
7460,Армията на праведните,EU,,,,,,,,,
7459,Армията на „чистите“,EU,,,,,,,,,
7333,Jama'at-ud-Da'awa,EU,,,,,,,,,
7332,Jama'at-ud-Da'awah,EU,,,,,,,,,
7330,Jama'at-i-Dawat,EU,,,,,,,,,
7326,Jama'at al-Dawa,EU,,,,,,,,,
7334,Jamaati-ud-Dawa,EU,,,,,,,,,
7331,Jamaiat-ud-Dawa,EU,,,,,,,,,
7329,Jamaat-ul-Dawa,EU,,,,,,,,,
7328,Jamaat ul-Dawah,EU,,,,,,,,,
7327,Jamaat ud-Daawa,EU,,,,,,,,,
7325,JUD,EU,,,,,,,,,
7324,Jamaat-ud-Dawa,EU,,,,,,,,,
4378,Ejército de los Puros y de los Justos,EU,,,,,,,,,
4377,Ejército de los Justos,EU,,,,,,,,,
4376,Ejército de los Puros,EU,,,,,,,,,
4302,LET,EU,,,,,,,,,
4301,Lashkar e Tayyaba,EU,,,,,,,,,
4027,Lashkar-i-Taiba,EU,,,,,,,,,
4028,al Mansoorian,EU,,,,,,,,,
4029,al Mansooreen,EU,,,,,,,,,
4030,Army of the Pure,EU,,,,,,,,,
